Star ID,NGC,Paper,Author Reference,RAJ2000,DEJ2000,Distance (pc),neg_sigma_dist,pos_sigma_dist,Vmag,Vmag_abs,Bmag,Bmag_abs,Imag,Imag_abs,Kmag,Kmag_abs,Teff,logg,age_Kruijssen,Fe/H,Fe/H_e,Fe/H_o,O/Fe,O/Fe_e,Na/Fe,Na/Fe_e,F275W,F275W_abs,F275W_e,F336W,F336W_abs,F336W_e,F438W,F438W_abs,F438W_e,F606W,F606W_abs,F606W_e,F814W,F814W_abs,F814W_e
R0001038,6397,Carretta,611616,265.1832917,-53.66848333,2482,-19,19,13.325,1.350991114,14.16,2.185991114,,,10.681,-1.293008886,5091.0,2.48,13.06,-2.036,0.103,-1.95,,,-0.161,,15.8952,3.921191114,0.0073,14.4236,2.449591114,0.0,14.2947,2.320691114,0.0,13.1429,1.168891114,0.0,12.2768,0.302791114,0.0
R0001082,6397,Carretta,611664,265.1619167,-53.66720556,2482,-19,19,14.622,2.647991114,15.368,3.393991114,,,12.42,0.445991114,5387.0,3.13,13.06,-1.957,0.076,-1.95,,,0.256,,16.668,4.693991114,0.0116,15.494,3.519991114,0.0,15.5195,3.545491114,0.0,14.4429,2.468891114,0.0,13.6093,1.635291114,0.0
R0000841,6397,Carretta,612857,265.174,-53.67319722,2482,-19,19,13.353,1.378991114,14.158,2.183991114,,,9.772,-2.202008886,4931.0,2.42,13.06,-2.058,0.106,-1.95,,,-0.001,0.05,15.9637,3.989691114,0.008,14.5015,2.527491114,0.0,14.383,2.408991114,0.0,13.1965,1.222491114,0.0,12.3289,0.354891114,0.0
R0000203,6397,Carretta,614251,265.175825,-53.68971389,2482,-19,19,11.155,-0.819008886,,,,,,,,,13.06,,,-1.95,0.109,,0.586,,15.434,3.459991114,0.0,13.29,1.315991114,0.0,12.4836,0.509591114,0.0,10.9837,-0.990308886,0.0,9.9494,-2.024608886,0.0
R0000706,6397,MacLean,71843,265.1364583,-53.6753611,2482,-19,19,11.99,0.015991114,12.99,1.015991114,,,,,,,13.06,-2.16,0.08,-1.95,0.47,0.06,0.29,0.04,15.3766,3.402591114,0.0,13.5537,1.579691114,0.0,13.0404,1.066391114,0.0,11.7035,-0.270508886,0.0,10.7526,-1.221408886,0.0
R0000121,6535,Bragaglia,ESO24,270.93375,-0.3086861,6363,-122,124,17.453,3.434690384,,,16.15,2.131690384,14.59,0.571690384,,,12.17,,,-1.73,0.851999998,,0.450669819,,,,,,,,,,,17.1787,3.160390384,0.0,16.1469,2.128590384,0.0
R0000319,6535,Bragaglia,ESO62,270.98925,-0.2953889,6363,-122,124,17.201,3.182690384,,,15.9,1.881690384,14.216,0.197690384,,,12.17,,,-1.73,0.644999981,,0.468190486,,,,,,,,,,,16.9525,2.934190384,0.0,15.9142,1.895890384,0.0
R0000517,6535,Bragaglia,ESO157,270.9767917,-0.2791778,6363,-122,124,16.285,2.266690384,,,14.92,0.901690384,11.329,-2.689309616,,,12.17,,,-1.73,0.699000001,,0.458485527,0.03,19.73,5.711690384,0.0057,18.0219,4.003590384,0.0,17.5888,3.570490384,0.0,16.0928,2.074490384,0.0,15.0078,0.989490384,0.0
R0000140,6535,Bragaglia,ESO1182,270.9715833,-0.3069222,6363,-122,124,15.732,1.713690384,,,14.306,0.287690384,10.601,-3.417309616,,,12.17,,,-1.73,0.407999992,0.086,0.404892314,0.017,19.4347,5.416390384,0.041,17.6095,3.591190384,0.0,17.0616,3.043290384,0.0,15.4596,1.441290384,0.0,14.3289,0.310590384,0.0
R0000543,6535,Bragaglia,ESO1208,270.9445417,-0.2752944,6363,-122,124,17.172,3.153690384,,,15.817,1.798690384,14.215,0.196690384,,,12.17,,,-1.73,0.600000024,,0.510892356,0.265,20.2705,6.252190384,0.0033,18.718,4.699690384,0.0,18.3979,4.379590384,0.0,16.9084,2.890090384,0.0,15.8411,1.822790384,0.0
R0000172,6535,Bragaglia,ESO1217,270.9675833,-0.3035833,6363,-122,124,16.046,2.027690384,,,14.668,0.649690384,10.856,-3.162309616,,,12.17,,,-1.73,0.588,,0.491805913,0.091,19.4754,5.457090384,0.0186,17.7722,3.753890384,0.0,17.3165,3.298190384,0.0,15.7633,1.744990384,0.0,14.6781,0.659790384,0.0
R0000237,6535,Bragaglia,PC13,270.9665833,-0.2990361,6363,-122,124,15.45,1.431690384,,,14.106,0.087690384,12.198,-1.820309616,,,12.17,,,-1.73,0.414000005,,0.474983973,0.007,18.3046,4.286290384,0.0023,16.7829,2.764590384,0.0,16.44,2.421690384,0.0,15.0583,1.039990384,0.0,14.0283,0.009990384,0.0
R0004080,6535,Bragaglia,PC112,270.95675,-0.2974167,6363,-122,124,16.443,2.424690384,,,15.047,1.028690384,13.15,-0.868309616,,,12.17,,,-1.73,0.532000005,,0.489541421,,,,,,,,,,,,,,22.127,8.108690384,0.0
R0000249,6535,Bragaglia,PC117,270.9607917,-0.2984444,6363,-122,124,17.032,3.013690384,,,15.672,1.653690384,13.316,-0.702309616,,,12.17,,,-1.73,0.698000014,,0.449919367,0.104,20.0156,5.997290384,0.0163,18.4797,4.461390384,0.0,18.1364,4.118090384,0.0,16.7082,2.689890384,0.0,15.6657,1.647390384,0.0
R0000144,6535,Bragaglia,WF21,270.9475833,-0.3065806,6363,-122,124,12.563,-1.455309616,,,10.87,-3.148309616,8.274,-5.744309616,,,12.17,,,-1.73,0.50999999,0.002,0.465279004,0.073,20.0122,5.993890384,0.0062,16.9761,2.957790384,0.0,14.9206,0.902290384,0.0,12.257,-1.761309616,0.0,10.729,-3.289309616,0.0
R0000195,6535,Bragaglia,WF22,270.948875,-0.3017222,6363,-122,124,15.416,1.397690384,,,14.006,-0.012309616,12.261,-1.757309616,,,12.17,,,-1.73,0.60799998,,0.386881488,,19.4851,5.466790384,0.0102,17.4525,3.434190384,0.0,16.9098,2.891490384,0.0,15.2532,1.234890384,0.0,14.1034,0.085090384,0.0
R0000199,6535,Bragaglia,WF23,270.9438333,-0.3016,6363,-122,124,15.676,1.657690384,,,14.331,0.312690384,12.584,-1.434309616,,,12.17,,,-1.73,0.846000016,,0.017000001,0.054,19.5045,5.486190384,0.0219,17.5575,3.539190384,0.0,17.1045,3.086190384,0.0,15.5138,1.495490384,0.0,14.3881,0.369790384,0.0
R0000412,6535,Bragaglia,WF33,270.9489167,-0.289875,6363,-122,124,14.884,0.865690384,,,13.439,-0.579309616,12.383,-1.635309616,,,12.17,,,-1.73,0.194841231,,0.502481376,0.004,19.1948,5.176490384,0.0125,17.088,3.069690384,0.0,16.3566,2.338290384,0.0,14.6494,0.631090384,0.0,13.4683,-0.550009616,0.0
R0000371,6535,Bragaglia,WF312,270.9539583,-0.2925389,6363,-122,124,17.195,3.176690384,,,15.865,1.846690384,14.291,0.272690384,,,12.17,,,-1.73,0.657000005,,0.024,,20.3214,6.303090384,0.0255,18.6797,4.661390384,0.0,18.4376,4.419290384,0.0,16.9614,2.943090384,0.0,15.9163,1.897990384,0.0
R0000429,6535,Bragaglia,WF411,270.9544167,-0.287975,6363,-122,124,16.78,2.761690384,,,15.436,1.417690384,13.747,-0.271309616,,,12.17,,,-1.73,0.693000019,,0.428531516,0.016,19.9713,5.952990384,0.0191,18.3762,4.357890384,0.0,18.0109,3.992590384,0.0,16.5202,2.501890384,0.0,15.4625,1.444190384,0.0
R0001895,6584,O'Malley,26490,274.6474,-52.2181,13611,-174,176,13.53,-2.13945017,,,12.13,-3.53945017,,,,,11.75,-1.58,0.05,-1.4,0.55,0.09,-0.08,0.09,20.1559,4.48644983,0.0122,17.1767,1.50724983,0.0505,15.34,-0.32945017,0.0,13.4827,-2.18675017,0.0,12.3307,-3.33875017,0.0
R0003893,6584,O'Malley,50322,274.6484,-52.2057,13611,-174,176,13.46,-2.20945017,,,11.99,-3.67945017,,,,,11.75,-1.61,0.05,-1.4,0.51,0.06,0.11,0.06,20.2861,4.61664983,0.0692,17.3806,1.71114983,0.0947,15.3621,-0.30735017,0.0,13.1122,-2.55725017,0.0,11.8733,-3.79615017,0.0
R0004202,6584,O'Malley,50516,274.648,-52.2022,13611,-174,176,14.03,-1.63945017,,,12.76,-2.90945017,,,,,11.75,-1.51,0.06,-1.4,0.45,0.13,0.15,0.06,19.8469,4.17744983,0.0306,16.9996,1.33014983,0.0296,15.5497,-0.11975017,0.0067,13.7224,-1.94705017,0.0,12.6373,-3.03215017,0.0
R0004465,6584,O'Malley,61319,274.6723,-52.1964,13611,-174,176,13.78,-1.88945017,,,12.47,-3.19945017,,,,,11.75,-1.48,0.05,-1.4,0.57,0.08,-0.06,0.08,20.2104,4.54094983,0.0046,17.0863,1.41684983,0.0027,15.4664,-0.20305017,0.0,13.4544,-2.21505017,0.0,12.3343,-3.33515017,0.0
R0009585,6715,Carretta,15001907,283.75275,-30.46570556,26283,-325,328,15.673,-1.425374675,17.031,-0.067374675,14.201,-2.897374675,0.0,-17.09837468,4184.0,0.88,11.25,,,-1.34,0.26,,0.58,,21.3675,4.269125325,0.0011,18.6464,1.548025325,0.0237,17.1283,0.029925325,0.0167,15.256,-1.842374675,0.0,14.136,-2.962374675,0.0
R0001766,6715,Carretta,24211267,283.77125,-30.48699444,26283,-325,328,15.46,-1.638374675,16.821,-0.277374675,13.989,-3.109374675,0.0,-17.09837468,4126.0,0.78,11.25,,,-1.34,-0.12,,0.57,,21.0342,3.935825325,0.1789,18.4869,1.388525325,0.0239,17.0339,-0.064474675,0.0209,15.0733,-2.025074675,0.0,13.9622,-3.136174675,0.0
R0006551,6715,Carretta,24237207,283.7465833,-30.47777778,26283,-325,328,15.422,-1.676374675,16.892,-0.206374675,13.89,-3.208374675,0.0,-17.09837468,4099.0,0.73,11.25,,,-1.34,0.23,,0.33,,21.379,4.280625325,0.057,18.5335,1.435125325,0.0139,16.9787,-0.119674675,0.0122,15.0491,-2.049274675,0.0,13.8834,-3.214974675,0.0
R0009508,6715,Carretta,24269257,283.76475,-30.46658056,26283,-325,328,15.372,-1.726374675,17.111,0.012625325,13.712,-3.386374675,0.0,-17.09837468,4050.0,0.63,11.25,,,-1.34,-0.11,,0.87,,22.3108,5.212425325,0.0808,19.381,2.282625325,0.1166,17.2429,0.144525325,0.1132,14.8565,-2.241874675,0.0,13.6173,-3.481074675,0.0
R0009930,6715,Carretta,24284407,283.7932083,-30.46101389,26283,-325,328,15.996,-1.102374675,17.365,0.266625325,14.577,-2.521374675,12.582,-4.516374675,4256.0,1.01,11.25,,,-1.34,0.2,,0.39,,,,,,,,,,,15.6431,-1.455274675,0.0,14.5625,-2.535874675,0.0
R0009098,6715,Carretta,38000327,283.7745,-30.46969444,26283,-325,328,15.065,-2.033374675,16.776,-0.322374675,13.32,-3.778374675,0.0,-17.09837468,3942.0,0.43,11.25,,,-1.34,0.43,,0.24,,22.1402,5.041825325,0.2818,19.1152,2.016825325,0.2161,17.0238,-0.074574675,0.1663,14.6131,-2.485274675,0.0,13.3221,-3.776274675,0.0
R0007558,6715,Carretta,38000407,283.7544583,-30.47596111,26283,-325,328,15.172,-1.926374675,16.684,-0.414374675,13.584,-3.514374675,0.0,-17.09837468,4014.0,0.57,11.25,,,-1.34,0.42,,0.15,,21.5395,4.441125325,0.0029,18.6586,1.560225325,0.0365,16.9254,-0.172974675,0.0219,14.7388,-2.359574675,0.0,13.5286,-3.569774675,0.0
R0002994,6715,Carretta,38000437,283.7560417,-30.48325556,26283,-325,328,15.194,-1.904374675,16.689,-0.409374675,13.609,-3.489374675,0.0,-17.09837468,4021.0,0.58,11.25,,,-1.34,0.16,,0.53,,21.3361,4.237725325,0.057,18.6469,1.548525325,0.0613,16.9198,-0.178574675,0.0494,14.746,-2.352374675,0.0,13.5642,-3.534174675,0.0
R0003745,6715,Carretta,38000517,283.777375,-30.48180833,26283,-325,328,15.282,-1.816374675,16.915,-0.183374675,13.604,-3.494374675,0.0,-17.09837468,4020.0,0.57,11.25,,,-1.34,0.49,,0.82,,22.1712,5.072825325,0.0125,19.1482,2.049825325,0.0084,17.1105,0.012125325,0.0104,14.8207,-2.277674675,0.0,13.5641,-3.534274675,0.0
R0008713,6715,Carretta,38000557,283.74775,-30.47199722,26283,-325,328,15.1,-1.998374675,16.768,-0.330374675,13.415,-3.683374675,0.0,-17.09837468,3968.0,0.48,11.25,,,-1.34,0.5,,0.31,,22.3613,5.262925325,0.1111,19.2687,2.170325325,0.032,17.1253,0.026925325,0.0086,14.6723,-2.426074675,0.0,13.3783,-3.720074675,0.0
R0005706,6715,Carretta,38000567,283.7741667,-30.47901944,26283,-325,328,15.24,-1.858374675,16.775,-0.323374675,13.622,-3.476374675,0.0,-17.09837468,4025.0,0.59,11.25,,,-1.34,0.33,,0.21,,21.7222,4.623825325,0.077,18.7541,1.655725325,0.0212,16.9793,-0.119074675,0.0147,14.8288,-2.269574675,0.0,13.6162,-3.482174675,0.0
R0009056,6715,Carretta,38000727,283.76175,-30.46998611,26283,-325,328,15.416,-1.682374675,16.85,-0.248374675,13.92,-3.178374675,0.0,-17.09837468,4107.0,0.74,11.25,,,-1.34,0.03,,0.71,,21.2351,4.136725325,0.0124,18.5209,1.422525325,0.014,16.999,-0.099374675,0.0117,15.031,-2.067374675,0.0,13.8962,-3.202174675,0.0
R0001437,6715,Carretta,38000737,283.7620417,-30.48888056,26283,-325,328,15.431,-1.667374675,16.952,-0.146374675,13.869,-3.229374675,0.0,-17.09837468,4093.0,0.71,11.25,,,-1.34,-0.42,,0.7,,21.5207,4.422325325,0.0588,18.8574,1.759025325,0.0468,17.1231,0.024725325,0.0449,15.0355,-2.062874675,0.0,13.8647,-3.233674675,0.0
R0001990,6715,Carretta,38000867,283.7592917,-30.48611944,26283,-325,328,15.49,-1.608374675,16.905,-0.193374675,13.976,-3.122374675,0.0,-17.09837468,4122.0,0.77,11.25,,,-1.34,0.39,,0.48,,21.5054,4.407025325,0.0512,18.635,1.536625325,0.0337,17.0858,-0.012574675,0.0191,15.1193,-1.979074675,0.0,13.9744,-3.123974675,0.0
R0001401,6715,Carretta,38000927,283.7644583,-30.48913889,26283,-325,328,15.5,-1.598374675,17.137,0.038625325,13.841,-3.257374675,0.0,-17.09837468,4085.0,0.69,11.25,,,-1.34,-0.29,,0.77,,22.0393,4.940925325,0.0521,19.1735,2.075125325,0.034,17.2437,0.145325325,0.0091,14.9881,-2.110274675,0.0,13.7889,-3.309474675,0.0
R0010016,6715,Carretta,38001077,283.7428333,-30.45946667,26283,-325,328,15.578,-1.520374675,17.454,0.355625325,13.798,-3.300374675,0.0,-17.09837468,4016.0,0.57,11.25,,,-1.34,-0.25,,0.71,,20.5562,3.457825325,0.0,18.3405,1.242125325,0.043,16.6479,-0.450474675,0.0329,15.1379,-1.960474675,0.0,13.6929,-3.405474675,0.0
R0008843,6715,Carretta,38001207,283.7750417,-30.4713,26283,-325,328,15.626,-1.472374675,16.98,-0.118374675,14.236,-2.862374675,0.0,-17.09837468,4194.0,0.91,11.25,,,-1.34,0.28,,0.64,,21.2581,4.159725325,0.0321,18.499,1.400625325,0.0118,17.0891,-0.009274675,0.0028,15.2385,-1.859874675,0.0,14.1387,-2.959674675,0.0
R0005173,6715,Carretta,38001267,283.7510833,-30.47975833,26283,-325,328,15.661,-1.437374675,17.011,-0.087374675,14.223,-2.875374675,0.0,-17.09837468,4190.0,0.9,11.25,,,-1.34,-0.3,,0.69,,21.1215,4.023125325,0.0157,18.575,1.476625325,0.0077,17.1778,0.079425325,0.0114,15.3038,-1.794574675,0.0,14.2048,-2.893574675,0.0
R0010138,6715,Carretta,38001507,283.7995417,-30.45657778,26283,-325,328,15.729,-1.369374675,17.18,0.081625325,14.236,-2.862374675,12.383,-4.715374675,4211.0,0.94,11.25,,,-1.34,0.33,,-0.02,,,,,,,,,,,15.3685,-1.729874675,0.0,15.1108,-1.987574675,0.0
R0008578,6715,Carretta,38001557,283.7577083,-30.47267222,26283,-325,328,15.758,-1.340374675,17.082,-0.016374675,14.345,-2.753374675,0.0,-17.09837468,4224.0,0.96,11.25,,,-1.34,0.3,,0.36,,21.1715,4.073125325,0.0344,18.4732,1.374825325,0.0127,17.2021,0.103725325,0.0114,15.4176,-1.680774675,0.0,14.3398,-2.758574675,0.0
R0003523,6715,Carretta,38001777,283.7706667,-30.48219167,26283,-325,328,15.838,-1.260374675,17.113,0.014625325,14.452,-2.646374675,0.0,-17.09837468,4253.0,1.02,11.25,,,-1.34,0.05,,0.45,,20.8827,3.784325325,0.01,18.3842,1.285825325,0.0165,17.2012,0.102825325,0.0101,15.4996,-1.598774675,0.0,14.4377,-2.660674675,0.0
R0008657,6715,Carretta,38001847,283.7341667,-30.47227222,26283,-325,328,15.881,-1.217374675,17.135,0.036625325,14.487,-2.611374675,0.0,-17.09837468,4262.0,1.03,11.25,,,-1.34,0.37,,0.32,,,,,,,,,,,15.5273,-1.571074675,0.0,14.4835,-2.614874675,0.0
R0009582,6715,Carretta,38002047,283.7739167,-30.46572222,26283,-325,328,15.805,-1.293374675,17.181,0.082625325,14.249,-2.849374675,0.0,-17.09837468,4197.0,0.9,11.25,,,-1.34,0.15,,0.54,,21.9761,4.877725325,0.0663,18.9854,1.887025325,0.0197,17.3831,0.284725325,0.0119,15.3703,-1.728074675,0.0,14.2478,-2.850574675,0.0
R0010272,6715,Carretta,38002147,283.7929583,-30.45285,26283,-325,328,15.903,-1.195374675,17.257,0.158625325,14.454,-2.644374675,12.626,-4.472374675,4266.0,1.04,11.25,,,-1.34,0.45,,-0.14,,,,,,,,,,,15.5675,-1.530874675,0.0,14.4704,-2.627974675,0.0
R0001003,6715,Carretta,38002357,283.76625,-30.49208333,26283,-325,328,15.972,-1.126374675,17.256,0.157625325,14.576,-2.522374675,0.0,-17.09837468,4287.0,1.08,11.25,,,-1.34,0.38,,0.04,,21.2865,4.188125325,0.025,18.5025,1.404125325,0.0212,17.3496,0.251225325,0.0079,15.6219,-1.476474675,0.0,14.555,-2.543374675,0.0
R0009988,6715,Carretta,38002877,283.7874583,-30.46007778,26283,-325,328,16.103,-0.995374675,17.391,0.292625325,14.71,-2.388374675,0.0,-17.09837468,4324.0,1.14,11.25,,,-1.34,-0.05,,0.49,,,,,,,,,,,15.7741,-1.324274675,0.0,14.7271,-2.371274675,0.0
R0000640,6715,Carretta,38002987,283.7599583,-30.49547222,26283,-325,328,16.137,-0.961374675,17.477,0.378625325,14.772,-2.326374675,0.0,-17.09837468,4341.0,1.18,11.25,,,-1.34,-0.64,,0.84,,21.5437,4.445325325,0.0501,19.0421,1.943725325,0.0172,17.6609,0.562525325,0.0117,15.8055,-1.292874675,0.0,14.7617,-2.336674675,0.0
R0000624,6715,Carretta,38003047,283.7882917,-30.49565278,26283,-325,328,16.168,-0.930374675,17.398,0.299625325,14.814,-2.284374675,13.009,-4.089374675,4353.0,1.2,11.25,,,-1.34,0.08,,0.46,,,,,,,,,,,15.8492,-1.249174675,0.0,14.8033,-2.295074675,0.0
R0003153,6715,Carretta,38003197,283.742,-30.48291111,26283,-325,328,16.176,-0.922374675,17.491,0.392625325,14.798,-2.300374675,0.0,-17.09837468,4348.0,1.19,11.25,,,-1.34,-0.07,,0.52,,21.5477,4.449325325,0.0633,18.9114,1.813025325,0.0137,17.6355,0.537125325,0.0119,15.8397,-1.258674675,0.0,14.7976,-2.300774675,0.0
R0001853,6715,Carretta,38003237,283.7768333,-30.48660278,26283,-325,328,16.251,-0.847374675,17.444,0.345625325,14.931,-2.167374675,0.0,-17.09837468,4385.0,1.26,11.25,,,-1.34,0.22,,0.04,,20.972,3.873625325,0.0108,18.4526,1.354225325,0.0183,17.4914,0.393025325,0.0102,15.9268,-1.171574675,0.0,14.9149,-2.183474675,0.0
R0000306,6715,Carretta,38003657,283.7606667,-30.50045,26283,-325,328,16.199,-0.899374675,17.352,0.253625325,14.848,-2.250374675,0.0,-17.09837468,4362.0,1.22,11.25,,,-1.34,0.3,,-0.03,,20.9484,3.850025325,0.0437,18.3891,1.290725325,0.0158,17.452,0.353625325,0.0187,15.8486,-1.249774675,0.0,14.8227,-2.275674675,0.0
R0000028,6715,Carretta,38003847,283.7874583,-30.50817222,26283,-325,328,16.357,-0.741374675,17.603,0.504625325,15.03,-2.068374675,0.0,-17.09837468,4412.0,1.31,11.25,,,-1.34,-0.6,,0.57,,,,,,,,,,,16.0403,-1.058074675,0.0,15.0175,-2.080874675,0.0
R0008800,6715,Carretta,38004437,283.7713333,-30.47159167,26283,-325,328,16.452,-0.646374675,17.661,0.562625325,15.152,-1.946374675,0.0,-17.09837468,4445.0,1.37,11.25,,,-1.34,0.18,,0.35,,21.4676,4.369225325,0.0209,18.8751,1.776725325,0.009,17.8647,0.766325325,0.0078,16.1491,-0.949274675,0.0,15.1788,-1.919574675,0.0
R0000344,6715,Carretta,38004687,283.7940833,-30.49984167,26283,-325,328,16.481,-0.617374675,17.766,0.667625325,15.161,-1.937374675,13.458,-3.640374675,4455.0,1.39,11.25,,,-1.34,-0.21,,0.55,,,,,,,,,,,16.1226,-0.975774675,0.0,15.1565,-1.941874675,0.0
R0002491,6715,Carretta,38005967,283.7379167,-30.48450833,26283,-325,328,15.96,-1.138374675,17.264,0.165625325,14.527,-2.571374675,0.0,-17.09837468,4274.0,1.05,11.25,,,-1.34,-0.55,,0.65,,21.3673,4.268925325,0.0383,18.8019,1.703525325,0.0096,17.4367,0.338325325,0.006,15.581,-1.517374675,0.0,14.5088,-2.589574675,0.0
R0003489,6752,Carretta,15490,287.7250375,-59.99123889,4125,-41,41,11.917,-1.160119764,,,,,,,,,12.26,,,-1.43,0.421,,0.126,,16.6788,3.601680236,0.0134,14.0748,0.997680236,0.0,13.0354,-0.041719764,0.0,11.5843,-1.492819764,0.0,10.6299,-2.447219764,0.0
R0003587,6752,Carretta,15590,287.7637625,-59.99087222,4125,-41,41,12.031,-1.046119764,,,,,,,,,12.26,,,-1.43,-0.121,,0.743,,16.5856,3.508480236,0.0076,14.2197,1.142580236,0.0,13.1576,0.080480236,0.0,11.713,-1.364119764,0.0,10.7626,-2.314519764,0.0
R0006086,6752,Carretta,17301,287.7034917,-59.98462778,4125,-41,41,11.824,-1.253119764,,,,,,,,,12.26,,,-1.43,0.291,,0.05,,16.7296,3.652480236,0.0141,14.0296,0.952480236,0.0,12.9522,-0.124919764,0.0,11.4748,-1.602319764,0.0,10.5098,-2.567319764,0.0
R0006523,6752,Carretta,17557,287.6820667,-59.98368889,4125,-41,41,12.104,-0.973119764,,,,,,,,,12.26,,,-1.43,0.406,,-0.03,,16.6745,3.597380236,0.008,14.0958,1.018680236,0.0,13.1898,0.112680236,0.0,11.7726,-1.304519764,0.0,10.8379,-2.239219764,0.0
R0010872,6752,Carretta,21828,287.689025,-59.96701389,4125,-41,41,12.049,-1.028119764,,,,,,,,,12.26,,,-1.43,0.379,,0.303,,,,,,,,13.1671,0.089980236,0.0,11.7265,-1.350619764,0.0,10.7892,-2.287919764,0.0
R0001112,6809,Carretta,7000003,294.9859875,-30.972,5348,-51,52,11.538,-2.102956993,12.967,-0.673956993,,,8.181,-5.459956993,4094.0,0.64,12.93,-2.016,0.121,-1.76,0.212,0.088,0.613,0.076,17.375,3.734043007,0.2229,14.6052,0.964243007,0.0,13.0823,-0.558656993,0.0,11.2083,-2.432656993,0.0,10.0745,-3.566456993,0.0
R0001928,6809,Carretta,7000004,294.9748167,-30.96081111,5348,-51,52,11.599,-2.041956993,13.039,-0.601956993,,,8.17,-5.470956993,4114.0,0.63,12.93,-1.905,0.152,-1.76,0.082,0.083,0.875,0.108,17.5787,3.937743007,0.0162,14.782,1.141043007,0.0,13.2481,-0.392856993,0.0,11.2342,-2.406756993,0.0,10.0898,-3.551156993,0.0
R0001169,6809,Carretta,7000005,295.0335417,-30.97112222,5348,-51,52,11.641,-1.999956993,13.056,-0.584956993,,,8.264,-5.376956993,4127.0,0.67,12.93,-1.957,0.157,-1.76,,,0.846,0.052,,,,,,,,,,11.3049,-2.336056993,0.0,10.3574,-3.283556993,0.0
R0001037,6809,Carretta,7000025,294.976725,-30.97318333,5348,-51,52,12.581,-1.059956993,13.668,0.027043007,,,9.707,-3.933956993,4412.0,1.29,12.93,-1.993,0.109,-1.76,0.168,0.161,0.7,0.086,17.0173,3.376343007,0.0161,14.7042,1.063243007,0.0,13.8049,0.163943007,0.0,12.3279,-1.313056993,0.0,11.3556,-2.285356993,0.0
R0003146,6809,Carretta,7000028,294.9627667,-30.94093056,5348,-51,52,12.656,-0.984956993,,,,,,,,,12.93,,,-1.76,0.116,,0.416,,,,,,,,,,,12.3759,-1.265056993,0.0,11.4203,-2.220656993,0.0
R0000087,6809,Carretta,7000029,294.9991708,-30.99085278,5348,-51,52,12.671,-0.969956993,13.766,0.125043007,,,9.764,-3.876956993,4437.0,1.31,12.93,-1.998,0.121,-1.76,0.28,0.02,0.539,0.0,17.0827,3.441743007,0.0164,14.7252,1.084243007,0.0,13.8983,0.257343007,0.0,12.3706,-1.270356993,0.0,11.4002,-2.240756993,0.0
R0003317,6809,Carretta,7000036,295.0237417,-30.93686389,5348,-51,52,12.896,-0.744956993,13.916,0.275043007,,,10.087,-3.553956993,4499.0,1.45,12.93,-1.89,0.112,-1.76,,,0.074,0.032,,,,,,,,,,12.6222,-1.018756993,0.0,11.6821,-1.958856993,0.0
R0000363,6809,Carretta,7000040,294.9779208,-30.98446667,5348,-51,52,12.982,-0.658956993,14.002,0.361043007,,,10.243,-3.397956993,4522.0,1.52,12.93,-2.036,0.091,-1.76,,,0.303,0.134,,,,,,,,,,12.7246,-0.916356993,0.0,11.7927,-1.848256993,0.0
R0003149,6809,Carretta,7000041,294.9939417,-30.94081944,5348,-51,52,12.985,-0.655956993,13.985,0.344043007,,,10.243,-3.397956993,4522.0,1.52,12.93,-2.01,0.122,-1.76,0.38,,-0.088,0.083,16.8785,3.237543007,0.0049,14.7256,1.084643007,0.0,14.1183,0.477343007,0.0,12.8668,-0.774156993,0.0,11.9603,-1.680656993,0.0
R0002589,6809,Carretta,7000045,294.9831583,-30.95088611,5348,-51,52,13.015,-0.625956993,14.014,0.373043007,,,10.28,-3.360956993,4530.0,1.53,12.93,-2.023,0.106,-1.76,-0.247,,0.588,0.098,16.9015,3.260543007,0.0054,14.8148,1.173843007,0.0,14.1452,0.504243007,0.0,12.7576,-0.883356993,0.0,11.8407,-1.800256993,0.0
R0003425,6809,Carretta,7000046,295.0061083,-30.93303333,5348,-51,52,13.062,-0.578956993,14.061,0.420043007,,,10.351,-3.289956993,4543.0,1.56,12.93,-2.036,0.103,-1.76,0.114,,0.357,0.011,,,,,,,,,,12.8124,-0.828556993,0.0,11.8955,-1.745456993,0.0
R0001035,6809,Carretta,7000051,294.9984542,-30.9732,5348,-51,52,13.101,-0.539956993,14.109,0.468043007,,,10.291,-3.349956993,4553.0,1.53,12.93,-1.991,0.162,-1.76,0.235,,0.364,0.105,16.9592,3.318243007,0.0048,14.8355,1.194543007,0.0,14.2222,0.581243007,0.0,12.9863,-0.654656993,0.0,12.0774,-1.563556993,0.0
R0003152,6809,Carretta,7000065,294.977175,-30.94078333,5348,-51,52,13.295,-0.345956993,14.241,0.600043007,,,10.623,-3.017956993,4602.0,1.68,12.93,-2.02,0.134,-1.76,0.482,,0.195,0.102,,,,,,,,,,13.0398,-0.601156993,0.0,12.1385,-1.502456993,0.0
R0001657,6809,Carretta,7000069,295.0211833,-30.96478611,5348,-51,52,13.358,-0.282956993,14.32,0.679043007,,,10.687,-2.953956993,4618.0,1.7,12.93,-1.969,0.118,-1.76,0.163,,0.578,0.017,16.906,3.265043007,0.0249,14.9878,1.346843007,0.0,14.4317,0.790743007,0.0,13.1138,-0.527156993,0.0,12.2095,-1.431456993,0.0
